person,personLabel
http://www.wikidata.org/entity/Q7228702,पूनम यादव
http://www.wikidata.org/entity/Q7235568,पॉलोमी घटक
http://www.wikidata.org/entity/Q7121433,पान सिंह तोमर
http://www.wikidata.org/entity/Q7123887,पद्मिनी राउट
http://www.wikidata.org/entity/Q7130034,पननमल पंजाबी
http://www.wikidata.org/entity/Q7131294,पंकज रॉय
http://www.wikidata.org/entity/Q7131295,पंकज सिंह
http://www.wikidata.org/entity/Q6796841,मयंक अग्रवाल
http://www.wikidata.org/entity/Q7136959,परगट सिंह
http://www.wikidata.org/entity/Q7141318,परवेज़ रसूल
http://www.wikidata.org/entity/Q39891326,ज़ोरा सिंह
http://www.wikidata.org/entity/Q7156110,पवन नेगी
http://www.wikidata.org/entity/Q7186454,फिरोज पालिया
http://www.wikidata.org/entity/Q6668646,के॰ एल॰ राहुल
http://www.wikidata.org/entity/Q6712524,एम.डी.वाल्साम्मा
http://www.wikidata.org/entity/Q6713236,एम॰ वेंकटरमण
http://www.wikidata.org/entity/Q6727267,माधव मंत्री
http://www.wikidata.org/entity/Q7041306,नितिन मेनन
http://www.wikidata.org/entity/Q7049945,नूशीन अल खदीर
http://www.wikidata.org/entity/Q7072153,ओ॰ पी॰ जैशा
http://www.wikidata.org/entity/Q7030842,निधि बुले
http://www.wikidata.org/entity/Q7040109,निरुपमा मंकड़
http://www.wikidata.org/entity/Q7040246,निशा मिलेट
http://www.wikidata.org/entity/Q41857315,जैक्सन सिंह थानाओजम
http://www.wikidata.org/entity/Q42898219,जेमिमाह रॉड्रिक्स
http://www.wikidata.org/entity/Q7237300,प्राची तेहलान
http://www.wikidata.org/entity/Q7238305,प्रणब रॉय
http://www.wikidata.org/entity/Q47000957,दीपिका हेनरी जोसेफ
http://www.wikidata.org/entity/Q47000958,कविता सेल्वराज
http://www.wikidata.org/entity/Q47001780,एम॰ सूर्यनारायण
http://www.wikidata.org/entity/Q47004915,जसमेर सिंह
http://www.wikidata.org/entity/Q47009238,सुरजीत कुमार
http://www.wikidata.org/entity/Q47009261,राजगुरु सुब्रमण्यन
http://www.wikidata.org/entity/Q47009578,कविता देवी
http://www.wikidata.org/entity/Q47009723,सुमित्रा शर्मा
http://www.wikidata.org/entity/Q47009725,अनीता मावी
http://www.wikidata.org/entity/Q47011392,अर्जुन काधे
http://www.wikidata.org/entity/Q48876961,किरण बिश्नोई
http://www.wikidata.org/entity/Q47545849,मोहम्मद हुसामुद्दीन
http://www.wikidata.org/entity/Q48621444,तानिया भाटिया
http://www.wikidata.org/entity/Q47490298,मयंक मारकंडे
http://www.wikidata.org/entity/Q66527150,प्रमोद भगत
http://www.wikidata.org/entity/Q66765131,रमेश टीकाराम
http://www.wikidata.org/entity/Q68109662,रवि कुमार दहिया
http://www.wikidata.org/entity/Q70571662,मनीषा मौन
http://www.wikidata.org/entity/Q70709145,मंजू रानी
http://www.wikidata.org/entity/Q27667023,दांगमेई ग्रेस
http://www.wikidata.org/entity/Q27662918,थंगरसू नटराजन
http://www.wikidata.org/entity/Q27663375,रोहन पंडित
http://www.wikidata.org/entity/Q27688284,युम्लेम्बम प्रेमी देवी
http://www.wikidata.org/entity/Q27734215,manjeet chillar
http://www.wikidata.org/entity/Q27736374,संजीव दुआ
http://www.wikidata.org/entity/Q27736420,राहुल चहर
http://www.wikidata.org/entity/Q27780754,लक्ष्य सेन
http://www.wikidata.org/entity/Q27783191,चिराग शेट्टी
http://www.wikidata.org/entity/Q27830514,अश्ना रॉय
http://www.wikidata.org/entity/Q27830516,फरहा माथर
http://www.wikidata.org/entity/Q3765041,जस्पल राना
http://www.wikidata.org/entity/Q3765128,संध्या अग्रवाल
http://www.wikidata.org/entity/Q3848395,दिग्विजयसिंहजी रणजीतसिंहजी
http://www.wikidata.org/entity/Q4077304,प्रदीप कुमार बनर्जी
http://www.wikidata.org/entity/Q4352330,मोहिंदर लाल
http://www.wikidata.org/entity/Q4357651,मानवजीत सिंह सन्धू
http://www.wikidata.org/entity/Q4567352,नीलम जसवंत सिंह
http://www.wikidata.org/entity/Q4647797,ए॰ जी॰ मिल्खा सिंह
http://www.wikidata.org/entity/Q4667423,अभिमन्यु मिथुन
http://www.wikidata.org/entity/Q4667439,अभिनव मुकुन्द
http://www.wikidata.org/entity/Q4696345,अहसान-उल-हक़
http://www.wikidata.org/entity/Q4699667,अजय वर्मा
http://www.wikidata.org/entity/Q4699668,अजय वर्मा (क्रिकेटर)
http://www.wikidata.org/entity/Q4699794,अजीत पाल सिंह
http://www.wikidata.org/entity/Q4701800,अक्षाथ रेड्डी
http://www.wikidata.org/entity/Q4740055,अमर सिंह
http://www.wikidata.org/entity/Q4740302,अमरजीत कायपी
http://www.wikidata.org/entity/Q4746544,आमिर इलाही
http://www.wikidata.org/entity/Q4748683,अमृता शिंदे
http://www.wikidata.org/entity/Q4765297,अनीसा सैयद
http://www.wikidata.org/entity/Q4765728,अंजली भागवत
http://www.wikidata.org/entity/Q4765741,अंजलि पेंढारकर
http://www.wikidata.org/entity/Q4765744,अंजलि शर्मा
http://www.wikidata.org/entity/Q4765870,अंजू जैन
http://www.wikidata.org/entity/Q4766072,अंकिता दास
http://www.wikidata.org/entity/Q4766073,अंकिता रैना
http://www.wikidata.org/entity/Q4769643,annu raj singh
http://www.wikidata.org/entity/Q4773774,एंथनी डी मेलो
http://www.wikidata.org/entity/Q4777767,अनुजा पाटिल
http://www.wikidata.org/entity/Q4784426,आरती साहा
http://www.wikidata.org/entity/Q4784428,आरती वैद्य
http://www.wikidata.org/entity/Q4802102,अरुण कार्तिक
http://www.wikidata.org/entity/Q4802119,अरुण मुरुगेसन
http://www.wikidata.org/entity/Q4802197,अरुणाधती संतोष घोष
http://www.wikidata.org/entity/Q4802252,अरुंधति किरकिरे
http://www.wikidata.org/entity/Q4802477,अरविंद आप्टे
http://www.wikidata.org/entity/Q4804520,आशा रावत
http://www.wikidata.org/entity/Q4805756,अशोक कुमार
http://www.wikidata.org/entity/Q4806202,अश्विनी अकुंजी
http://www.wikidata.org/entity/Q4807276,असलम शेर खान
http://www.wikidata.org/entity/Q4829067,अवनीत कौर सिधु
http://www.wikidata.org/entity/Q4837938,बबिता मांडलिक
http://www.wikidata.org/entity/Q4842259,बहादुर सींग चौहान
http://www.wikidata.org/entity/Q4851047,बलजिन्दर सिंह
http://www.wikidata.org/entity/Q110944806,यश धुल
http://www.wikidata.org/entity/Q110961086,राज बावा
http://www.wikidata.org/entity/Q19571682,चिंगलेनसाना सिंह
http://www.wikidata.org/entity/Q19571705,विजय शंकर (क्रिकेटर)
http://www.wikidata.org/entity/Q19571971,जयंत यादव
http://www.wikidata.org/entity/Q19577601,सजन प्रकाश
http://www.wikidata.org/entity/Q19895060,हार्दिक पाण्डया
http://www.wikidata.org/entity/Q20744962,ललिता दाहिया
http://www.wikidata.org/entity/Q20737686,सेन केशव
http://www.wikidata.org/entity/Q20740575,अनुराधा थोकचोम
http://www.wikidata.org/entity/Q20643167,सविता पुनी
http://www.wikidata.org/entity/Q20665358,सुमित नागल
http://www.wikidata.org/entity/Q20680231,सुनीता लाकरा
http://www.wikidata.org/entity/Q20745110,नितीश राणा
http://www.wikidata.org/entity/Q20745147,क्रुणाल पांड्या
http://www.wikidata.org/entity/Q20745209,रजनी एटिमरपु
http://www.wikidata.org/entity/Q20890056,बरिंदेर स्रां
http://www.wikidata.org/entity/Q20970886,मनीष सिंह रावत
http://www.wikidata.org/entity/Q20972823,सपना पूनिया
http://www.wikidata.org/entity/Q21064094,सुषमा वर्मा
http://www.wikidata.org/entity/Q21066426,संदीप कुमार
http://www.wikidata.org/entity/Q21621705,इशान किशन
http://www.wikidata.org/entity/Q21621739,प्रसिद्ध कृष्णा
http://www.wikidata.org/entity/Q21622311,ऋषभ पंत
http://www.wikidata.org/entity/Q21622413,दीपक पूनीया
http://www.wikidata.org/entity/Q21622671,नवदीप सैनी
http://www.wikidata.org/entity/Q21066929,लक्ष्मीरानी माझी
http://www.wikidata.org/entity/Q21170702,वीरेंद्र शर्मा
http://www.wikidata.org/entity/Q21285166,कृष्णप्पा गौतम
http://www.wikidata.org/entity/Q21621348,राजेश्वरी गायकवाड़
http://www.wikidata.org/entity/Q21622703,संदीप तोमर
http://www.wikidata.org/entity/Q21622838,दीप्ति शर्मा
http://www.wikidata.org/entity/Q21936505,जिसना मैथ्यू
http://www.wikidata.org/entity/Q22328203,गुरतेज सिंह
http://www.wikidata.org/entity/Q22002931,आर. वैशाली
http://www.wikidata.org/entity/Q23542567,अहिल्या हरजनी
http://www.wikidata.org/entity/Q22957578,वेद कृष्णमूर्ति
http://www.wikidata.org/entity/Q22958771,पृथ्वीपाल चटर्जी
http://www.wikidata.org/entity/Q23019895,अमृत सिंह
http://www.wikidata.org/entity/Q23409581,झन्नो हंसदा
http://www.wikidata.org/entity/Q23409598,पश्चिम पाठक
http://www.wikidata.org/entity/Q23664777,हरदीप सिंह
http://www.wikidata.org/entity/Q23761458,मोहम्मद सिराज
http://www.wikidata.org/entity/Q23761807,आकाशदीप सिंह
http://www.wikidata.org/entity/Q23769861,पूजा सहस्रबुद्धे
http://www.wikidata.org/entity/Q23879688,राहुल बालासाहेब अवारे
http://www.wikidata.org/entity/Q23883784,अरुणा रेड्डी
http://www.wikidata.org/entity/Q23887948,रवि
http://www.wikidata.org/entity/Q23887960,अनिल दांडेकर
http://www.wikidata.org/entity/Q24005719,स्नेह राणा
http://www.wikidata.org/entity/Q24007406,समंथा लोबत्तो
http://www.wikidata.org/entity/Q24150831,रितु ध्रुब
http://www.wikidata.org/entity/Q24151094,प्रीती बोस
http://www.wikidata.org/entity/Q24450214,शिल्पा गुप्ता
http://www.wikidata.org/entity/Q24572213,रामबीर सिंह सांगवान
http://www.wikidata.org/entity/Q84258326,प्रवीण जाधव
http://www.wikidata.org/entity/Q89408401,मनोज सरकार
http://www.wikidata.org/entity/Q104839714,राजवर्धन हैंगरगेकर
http://www.wikidata.org/entity/Q105595817,कुमार कुशाग्र
http://www.wikidata.org/entity/Q106906609,प्रशांत महापात्र
